id,x,y,name
7783,-28.755135,42.02095,"Select, Ice Cream, French Vanilla"
7784,-28.772888,42.752563,"Select, Light Ice Cream, Chocolate Chip Cookie Dough"
7785,-28.905909,42.865707,"Select, Ice Cream, Chocolate"
7786,-29.334793,42.668316,"Ice Cream, Chocolate Chip, Cookie Dough"
7787,-28.77309,42.75254,"Select, Rich Chocolate Ice Cream, Double Fudge Brownie"
7788,-29.592793,42.712593,"Select, Light Ice Cream, Chocolate Fudge Chunk"
7789,-28.675009,43.31668,Ice Cream
7790,-26.796547,43.002148,Rainbow Sherbet
7791,-28.675009,43.31668,"Ice Cream, New York Vanilla"
7792,-30.256634,42.642982,Ice Cream
7793,-28.181839,43.126728,"Ice Cream, Chocolate Chip Cookie Dough"
7794,-28.895758,43.98641,"Ice Cream, Neapolitan"
7795,-29.39672,43.376694,"Light Ice Cream, Black Bing Cherry"
7796,-28.675009,43.31668,"Ice Cream, Vanilla"
7797,-29.772463,42.07102,"Light Ice Cream, Chocolate Chip"
7798,-28.675009,43.31668,Light New York Ice Cream
7799,-28.017254,41.018673,Ice Cream
7800,-28.675009,43.31668,"Ice Cream, Vanilla"
7801,-28.161589,42.50893,"Ice Cream, Cookies & Cream"
7802,-29.334799,42.668255,"Ice Cream, Mint Chocolate Chip"
7803,-28.675009,43.31668,"Ice Cream, Fudge Swirl"
7804,-1.2752643,29.191881,"Fudge Bars, Chocolate"
7805,-12.328172,54.858543,"Ice Cream Sandwiches, Vanilla"
7806,-16.912859,50.37743,"Ice Cream Bars, Orange"
7807,-17.922028,48.1242,"Ice Cream Bars, Vanilla"
7808,55.331524,18.45908,"Ice Cream Sandwiches, Vanilla"
7809,-16.517992,50.622395,Ice Cream Cups
7810,-1.895879,40.914272,Junior Pops
7811,-16.979797,47.527225,Ice Cream Bars
7812,-17.094807,47.443275,Ice Cream Bars
7813,-16.740997,47.593796,Ice Cream Bars
7814,9.8474045,33.186447,Natural Fruit Bars
7815,17.188902,27.985384,Fruit Bars
7816,20.724133,31.244608,Fruit Bars
7817,20.68942,31.240913,Fruit Bars
7818,39.412544,34.220783,Original Breakfast Sausage Patties
7819,39.95315,34.4665,"Maple, Breakfast Sausage Patties"
7820,39.354794,34.31761,Original Breakfast Sausage
7821,39.822563,34.90833,"Breakfast Sausage, Maple"
7823,16.893972,-30.886648,"Fisherman's Reserve, Jumbo Butterfly Shrimp"
7824,16.891132,-30.905304,"Fisherman's Reserve, Jumbo Butterfly Shrimp"
7825,22.815613,-18.369852,Wild Caught Brown Gulf Shrimp
7826,5.2937474,-15.248738,Large Platter Cocktail Shrimp
7827,5.202188,-15.282066,"Fisherman's Reserve, Shrimp Cocktail Medium Platter"
7830,-10.31534,36.97713,"The Candy Shoppe, Starlight Mints"
7831,-7.12895,-3.0150013,"Select, Milk Chocolate, Peanut Butter Cups"
7832,-13.082865,32.204456,"Select, Milk Chocolate Caramel Cups"
7833,-6.8920207,12.937607,"Select, Mint Cups, Dark Chocolate"
7835,-11.695189,-30.429352,"Select, Cherries, Milk Chocolate, Plump, Juicy Cherries Drenched In Smooth Milk Chocolate"
7837,-9.862879,-0.0717823,"Select, Milk Chocolate Sea Salt Caramels"
7838,-9.858979,-0.074462265,"Select, Dark Chocolates, Sea Salt, Caramels"
7840,-11.412042,-31.225628,"Select, Dark Chocolate, Almond"
7843,-0.25560397,-2.628025,Dark Chocolate Pomegranate Cranberries
7844,-32.1118,-7.686082,"Organic Almonds, Dark Chocolate"
7847,8.148928,-0.3825741,Roasted Almonds Covered In Rich Dark Chocolate
7848,-14.816613,27.92804,Dark Chocolate Coffee Beans
7849,-13.871045,29.659441,Pure Milk Chocolate Almonds
7851,-34.195538,-12.298292,"Select, Pure Milk Chocolate Caramelettes With Sea Salt"
7852,-17.03564,-31.6151,Dark Chocolate
7853,-14.69095,28.585844,Dark Chocolate Coconut Bites
7854,24.14398,5.5680614,Orange Gelatin Dessert
7855,24.446815,5.1667137,"Gelatin Dessert, Lime"
7856,24.59848,6.8961935,"Gelatin Dessert, Strawberry"
7857,-24.459557,-9.057042,Crispy Golden Onion Rings
7858,45.411903,-38.110893,Sweet Pickle Relish
7859,48.653435,-38.564728,Hot Banana Pepper Rings
7862,19.64537,13.674464,American Potato Salad
7865,-37.21427,-2.13098,"Organic, Harvest Seeds & Nuts Trail Mix"
7872,-1.4240196,-20.192865,Brown Gravy Mix
7873,-15.328566,-26.451138,Country Gravy Mix
7874,0.16159374,-24.018663,Chicken Gravy Mix
7875,0.042802244,-15.326758,Sloppy Joe Seasoning Mix
7876,-3.1889606,-19.638144,Chili Seasoning Mix
7877,-1.7824078,-17.28938,Thick & Zesty Spaghetti Sauce Mix
7881,4.784774,-58.224846,"Supermarkets, Heart Pretzelsa"
7883,1.0738814,20.915043,Raspberry Chocolate Fudge
7884,-8.429533,-0.58718157,Sweet And Salty Pecan Halves
7885,-8.502877,-0.54450953,Pealine Pecan Halves
7891,4.0091434,-24.324465,Pulled Bbq Seasoning
7895,-49.918617,-5.083484,"All Natural Granola, French Vanilla"
7896,-25.64205,-14.207898,"All Natural Pita Chips, Black Bean & Salsa"
7897,-18.941809,16.106388,Pita Chips
7898,-26.771656,-12.951456,All Natural Pita Chips With Sea Salt
7899,-40.05276,17.133959,Tzatziki Sauce
7900,-13.055365,38.949398,"Jelly Belly Candy, Cane Jelly Beans"
7901,-36.47092,35.59099,Christmas Deluxe Mix
7902,2.2334952,22.416227,Dark Chocolate Pistachio Toffee
7903,-34.83676,8.889441,Dark Chocolate Malted Milk Balls
7904,-17.034176,-31.61793,Caramelettes Dark Chocolate
7906,-42.80673,-0.6905894,Candy Cane Almonds
7910,-17.507452,17.07179,Dried Cranberries
7913,-11.075349,17.842272,Cocoa Chunks
7915,1.9123057,-23.847073,Salsa Dip Mix
7916,-4.6325336,-9.676128,Guacamole Dip Mix
7919,-15.898231,37.817383,"Boston Baked Beans Red, Green, And White Candy"
7932,-43.32683,-10.465258,"Sunflower Nuts, Roasted & Salted"
7935,-17.411612,15.297099,Honey Roasted Peanuts
7936,-44.78289,-10.828653,Hot & Spicy Peanuts
7937,-7.1555343,-3.272549,Butter Toasted Peanuts
7938,-45.295353,-10.978228,Pak O Snax
7939,6.5005403,32.525528,Sunkist Fruit Gems Candy
7940,-7.935516,32.68035,Jelly Belly
7941,11.310003,4.4120555,Jelly Belly Licorice And Bridge Mix Candy
7942,-4.7842717,37.17216,Jelly Belly Raspberries And Blackberries
7943,5.889002,-61.1173,Pure Milk Chocolate Pretzels
7945,5.848128,-61.103954,Dark Chocolate Pretzels
7946,-59.6513,1.700106,"Organics Enriched Soymilk, Original"
7947,35.08902,-4.8978505,"Jumbo Toasted Corn, Sriracha"
7948,-59.05172,3.450906,"Organic Enriched Soymilk, Vanilla"
7949,-59.012646,3.7982645,"Organic Enriched Soymilk, Chocolate"
7950,-52.578995,-10.973262,"Smooth & Creamy Almond Milk, Vanilla"
7952,-42.629787,-0.8163743,"Candy Cane Almonds, Peppermint"
7953,-6.3271685,40.20382,"2"" Mini Neon Worms"
7954,20.045454,-24.454905,"Honey Gone Nuts Granola, Honey"
7955,-21.253944,-25.963268,Granola Nuts N Honey
7956,-2.6960373,36.897533,Pure Milk Chocolate Cranberry
7957,-7.6276636,37.406353,Assorted Gummi Fish
7958,-6.0167756,38.83609,Assorted Gummi Worms
7959,-29.76234,5.6392584,Dark Chocolate Cranberries
7963,-6.0103326,38.81263,Butterflies
7964,-43.327168,-10.46596,"Sunflower Nuts, Roasted & Salted"
7965,-43.045532,-9.742422,Almonds Roasted & Salted
7966,12.265099,43.2594,Whole Mix Fruit
7970,4.784564,-58.22426,Natural Yogurt Pretzels
7971,12.156905,42.036118,"Dried Pineapple Rings, Juicy And Sweet"
7974,-5.346208,39.990925,Assorted Fruit Slices
7975,-5.1757574,40.06963,Orange Fruit Slices
7976,-11.583854,-31.665825,Dark Choc Turbinado Sea Salt Almonds
7977,-17.69414,25.307713,Natural Chocolate Toffee Almonds
7978,-15.898621,37.817554,"Boston Baked Beans Red, Green, And White"
7979,4.564824,29.606255,Very Berry Mix
7981,-17.664442,16.688366,Antioxidant Superstar Mix
7982,-11.433412,-31.380552,Dark Chocolate Cashews
7983,-39.40201,-9.698566,Healthy Heart Mix
7985,-34.35801,10.036944,Pure Milk Choc Peanut Butter Malt Balls
7986,-6.2238283,40.006012,"Fresh Rings, Peach"
7989,-2.6843429,-29.017336,Fresh Pico De Gallo
7991,-43.43701,-9.393651,Cashews Roasted & Salted
7995,-43.04534,-9.742133,Roasted & Salted Almonds
7997,2.2752998,31.85119,Wasabi Almonds
7998,-45.46343,-3.8048456,Fruit & Nut Supreme Granola
7999,-49.985176,-5.0112433,"Granola, Honey"
8000,-50.51263,-5.4418173,"Granola With Flax, Honey Nut, Banana"
8002,-24.041525,-17.994741,"Pennsylvania Dutch Sourdough Pretzels, Barbecue"
8003,0.05232448,-21.163828,Pennsylvania Dutch Sourdough Pretzels Ranch
8004,0.6904936,-20.670929,Pennsylvania Dutch Sourdough Pretzels
8005,-24.030657,-18.013256,"Bold Snack Mix, Barbecue"
8006,-26.771656,-12.951456,"Pita Chips, Sea Salt"
8007,-26.757113,-12.954027,Pita Chips With Cinnamon & Sugar
8008,-25.612438,-14.276994,"Pita Chips, Black Bean & Salsa"
8009,-45.448433,-0.93779105,Kale Crunch
8010,-41.938103,-12.768482,Jumbo Toasted Corn
8011,-42.424644,-13.599809,"Jumbo Toasted Corn, Barbeque"
8012,13.495821,-26.897488,Wheat Hamburger Buns
8013,9.961249,-59.412853,Hamburger Buns
8014,9.422639,-57.714565,Wheat Hot Dog Buns
8015,8.974139,-57.704964,Wheat Hamburger Sliced Buns
8016,9.527701,-58.323868,Seeded Rye Bread
8017,9.781488,-58.09058,Seedless Rye Bread
8018,10.078384,-57.76264,Enriched Round Top White Bread
8019,10.197859,-57.648865,White Sandwich Bread
8020,10.132338,-57.747868,"Split Top White, Enriched Bread"
8021,8.498545,-58.744347,Split Top Wheat Bread
8022,0.4962809,-5.5489416,Round Top White Bread
8023,11.71421,-14.545252,Whole Wheat Bread
8024,10.242998,-57.664448,Hamburger Sliced Buns
8025,9.93088,-57.68757,Sliced Hot Dog Buns
8026,11.037025,-56.776653,Sliced Bagels
8027,10.767373,-56.55003,"Sliced Bagels, Cinnamon Raisin"
8028,-21.145622,3.4404244,"Sliced Bagels, Blue Berry"
8029,10.585346,-56.60542,Every Thing Sliced Bagels
8030,12.4808655,-38.752453,Multigrain Bread
8031,12.419359,-38.819508,Whole Wheat Bread
8032,-18.354511,25.587244,Pure Milk Chocolate Almond Butter Toffee
8037,-17.260036,-22.571745,"Hand Cooked Kettle Chips, Original"
8038,-20.667849,-21.109169,"Kettle Chips, Salt & Vinegar"
8039,-19.900478,-20.48026,"Kettle Chips, Parmesan Garlic"
8043,14.887576,38.243023,"Organic Blueberry Fruit Spread, Blueberry"
8044,-26.889944,-8.445175,"Organics Applesauce, Cinnanon"
8045,14.887998,38.243057,"Organic Fruit Spread, Raspberry"
8046,14.681651,38.450497,"Fruit Spread, Strawberry"
8047,14.888943,38.243237,Four Fruit Spread
8048,14.889563,38.24415,Fruit Spread
8049,14.890981,38.245483,Concord Grape Fruit Spread
8051,-38.945595,-7.6021676,"Organic, Yellow Mustard"
8060,-37.845943,-14.571333,Diced Tomatoes In Juice
8062,-37.311882,-13.344529,"Organics, Tomato Sauce"
8064,-37.908085,-14.811164,Organics Crushed Tomatoes In Puree With Basil
8065,-35.459774,-12.678952,Arrabbiata Pasta Sauce
8066,-36.696537,-12.378537,Organic Marinara Pasta Sauce
8068,-35.395775,-12.519653,"Organics, Chili Beans, In Mild Sauce"
8070,-6.831489,-24.50156,Beef Broth
8071,-5.099921,-24.785069,Garlic Infused Chicken Broth
8072,-33.64962,-9.382834,Organics Homestyle Waffles
8073,-35.38071,-4.8359857,Organic Chicken Broth
8074,-27.27324,-3.5022447,Beef Broth Ready To Serve
8077,22.64131,24.0791,"Liquid Coffee, Hazelnut"
8078,22.149578,23.566244,"Liquid Coffee Flavoring, Caramel"
8079,22.47988,23.769676,"Liquid Coffee Flavoring, French Vanilla"
8080,22.625513,24.065784,"Liquid Coffee Flavoring, Hazelnut"
8083,-12.421442,36.09189,Candy
8085,-42.96388,-0.42686665,Lemon Creme Almonds
8086,-18.958979,23.170977,Coconut Crunch Almonds
8087,-44.591515,-9.484457,Vegan Cheese Kale Chips
8088,-43.503525,-10.58722,Kale Chips
8089,-39.999718,-16.849176,Kale Chips
8090,-44.596474,-9.487881,Kale Chips
8091,-24.070087,-17.972748,Sourdough Pretzels
8092,-4.5316577,-17.70146,Sourdough Pretzels
8093,0.60843855,-20.731108,Sourdough Pretzels
8095,-11.591788,41.855236,Spearmint Leaves Candy
8096,-45.091316,-10.937504,Yogurt Romance Mix
8097,-45.091003,-10.937313,Mountain Mix
8098,-43.804962,10.490556,Meal
8100,-49.916344,9.802671,100% Lactose Free Milk
8101,-24.69492,44.55384,"Ice Cream, Chocolate"
8103,-30.726715,-30.521496,Blazin' Trail Mix
8104,6.280575,14.769157,"Raspberry Strudel, Raspberry"
8105,-1.9017701,48.09542,"Fruit & Grain, Cereal Bars"
8106,-14.275593,21.963837,Chewy Granola Bars
8107,-27.045368,18.393896,"Protein Chewy Bars, Peanut Butter Dark Chocolate"
8108,-26.370888,18.781345,Protein Chewy Bars
8109,12.303864,-55.128357,Sliced Hamburger Buns
8110,12.254091,-54.884537,Sliced Hot Dog Enriched Buns
8112,-8.797241,-18.983755,Wasabi Peas
8113,11.7244625,-62.4168,Split Top White Bread
8114,8.201184,-7.618191,Presliced Plain Bagels
8115,12.348818,-16.934114,Presliced Cinnamon Raisin Swirl Bagels
8116,8.024348,-7.8224,Presliced Everything Bagels
8117,-45.09134,-10.937443,"Mountain Mix, Protein Rich Peanuts"
8119,-20.305496,-26.06223,Granola Trail Mix
8120,-43.4356,-9.393519,Cashews Roasted & Salted
8121,-26.290405,-42.431908,Egg Substitute
8127,13.750146,30.25092,"Apple Puree, Cinnamon"
8128,13.89565,30.009464,Apple Strawberry Puree
8129,13.961073,29.876657,"Fruit Puree, Apple Strawberry Banana"
8130,31.8128,-8.338015,"Diced Tomatoes And Green Chilies, Original"
8131,27.202484,-18.342394,Diced Tomatoes And Green Chilies With Lime Juice & Cilantro
8134,20.062897,-23.887754,Pierogies
8135,13.722822,-12.554245,Zesty Italian Dressing
8136,14.82783,-12.411114,Caesar Creamy Dressing
8137,25.191984,-0.6816224,California French Style Dressing
8138,40.0874,-29.546776,Buttermilk Ranch Dressing
8139,24.925869,-2.1465602,Ranch Dressing
8140,10.374125,-6.2373676,Balsamic Vinaigrette Dressing
8141,28.401175,2.775288,"Raspberry Vinaigrette Dressing, Light"
8142,33.39695,-5.6501026,French Creamy Dressing
8143,26.40956,26.949795,Mayonnaise Dressing With Olive Oil
8144,6.296533,-26.931986,Yellow Mustard
8145,14.768424,-6.169742,"Hime, Prepared Vegetables In Soy Sauce"
8148,14.303146,-18.528322,Wasabi Mayonnaise
8149,4.0854,14.694293,"Hapi, Fortune Cookies"
8153,24.783916,18.349726,Sushi Ginger Gari
8155,-3.3501754,-7.130675,"Myojo, Japanese Style Noodles"
8158,0.29520103,-5.654102,Rice Crackers Wrapped In Seaweed
8159,22.502003,31.320066,Mandarin Organic Float Drink
8164,6.4998016,21.352575,"Inarizushi-No-Moto, Seasoned Fried Bean Curd"
8165,34.360027,-26.65506,"Aji-Mirin, Sweet Cooking Rice Seasoning"
8166,34.3597,-26.655107,Aji-Mirin
8169,36.91679,-22.19965,Chinese-Style Mustard
8171,-0.3260455,0.17285651,Snacks Crazy Mix
8172,3.1860094,20.663565,Botan Rice Candy
8173,-32.920563,3.7624278,Chinese Five Spices
8176,18.415262,-1.2695875,"International Inc, Pickled Radish"
8184,-21.144955,4.75654,Panko Japanese Style Bread Crumb
8186,15.809314,-19.895187,"Tomoshiraga Somen, Oriental Style Noodles"
8188,13.271204,-3.8209112,Sanma-Kabayaki Broiled Sauries
8189,47.346672,-2.3447752,Berkshire Pork Coarse Sausage
8193,2.1295936,39.024097,Pickled Plum
8194,2.3385723,39.085693,Pickled Plum
8195,27.108534,-12.335486,Pickled Ginger
8196,7.9623876,-3.7535498,Berkshire Pork Coarse Spicy Sausage
8197,-1.9060192,-6.98404,Saki Ika Prepared Squid
8199,3.8964272,-29.269173,"Thai Hot Chili Mayonnaise, Hot & Spicy"
8202,8.034,-4.20665,"Hime Brand, Kuromame Amani Prepared Black Soy Beans"
8203,13.7364235,-3.7646723,Potsticker Gyoza Dipping Sauce
8205,34.360065,-26.655088,Aji-Mirin Sweet Cooking Rice Seasoning
8206,37.00873,-22.223389,Sweet & Hot Mustard
8209,24.327148,29.356285,"Imperial Dragon, Coconut Milk"
8210,9.19127,-6.296864,"Wel-Pac, Imatation Crab Meat"
8214,-14.659322,21.357168,"Nishiki, Sushi Vinegar Seasoned Rice Vinegar"
8216,0.4267306,-6.4501243,"Kimchi Furikake, Rice Seasoning"
8219,12.510937,-8.760892,"Premium Sauce, Oyster"
8220,24.521713,1.4033086,Hoisin Sauce
8221,24.550844,1.4023856,Plum Sauce
8222,25.7317,1.4782703,Sweet & Sour Sauce
8223,3.5718358,-9.735883,Japanese Style Bread Crumbs Panko
8224,-0.6222618,-6.1733103,Won Ton Soup Base Mix
8225,27.153315,-12.347381,"Sushi Ginger, Gari"
8228,8.845013,-3.2820125,Fortune Cookies
8229,-21.210773,18.172054,"Wasabi Fumi Furikake, Rice Seasoning"
8230,27.09117,-12.320692,Seasoned Sliced Ginger
8231,36.030964,23.509836,Brown Gravy Sauce
8234,-0.65761626,-7.2484174,Prepared Sesame Seed & Seaweed (Nori Goma Furikake)
8238,4.621515,-1.4395589,"Sriracha Peas, Spicy"
8239,-2.4586344,-9.847848,Cantonese Beef & Broccoli Seasoning Mix
8240,-20.951218,17.0688,"Wasabi Flavored Rice Crackers & Peanuts, Wasabi, Extra Hot"
8243,11.278249,-4.74635,"Kamoi, Grinded Seasoned Codfish"
8250,15.709607,-19.873142,Japanese Style Noodles
8251,-4.3742075,-7.0883117,"Seto Fumi Furikake, Rice Seasoning"
8253,-21.233433,18.442368,"Ajishima, Rice Seasoning"
8254,-42.426914,1.2238255,"Kyoshin, Rice Cake With Berry-Flavored Bean Paste, Strawberry & Blueberry"
8255,-21.122444,18.94049,"Ajishima Foods Co., Ltd., Rice Seasoning"
8256,3.3904321,-20.417454,Thai Chili Garlic Paste
8258,27.10733,-12.33642,Pickled Ginger
8261,24.286339,0.8890119,"Thai Peanut Satay Sauce, Spicy-Hot"
8262,-3.629613,-6.223542,"Ajishima, Roasted Wasabi Seasame Rice Seasoning"
8269,14.841941,0.46272954,Fresh Soup Noodles
8271,-17.435574,13.790067,"Baraku Dora Yaki, Baked Red Bean Cake"
8272,-17.488102,13.713583,Dorayaki Baked Red Bean Cake
8275,-20.346804,17.65175,"Hapi, Ramen Crunchy Snack, Original"
8276,-2.9704313,-2.2481704,Coconut Flavored Biscuits
8280,18.48289,-21.718588,Japanese Style Stir Fry Noodles With Sauce
8282,18.485874,49.129673,"Kimura, Ramune Carbonated Soft Drink, Orange"
8284,3.5721407,-9.7362385,Japanese Style Bread Crumbs Panko
8285,13.268149,-3.8194025,Broiled Mackerel
8286,-1.4418546,-1.0584927,"Hot Wasabi Peas, Wasabi Coated Green Peas"
8287,-1.4051874,-0.9624889,"Sriracha Peas, Spicy, Chili Garlic Coated Green Peas"
8289,25.305183,-16.879566,Won Ton Wrappers
8292,0.076277,-5.546314,"Noritamago Furikake, Rice Seasoning"
8294,27.1533,-12.347322,Sushi Ginger Gari
8296,14.36181,2.6833937,Udon Japanese Style Pre-Cooked Noodles With Soup
8297,15.0241165,1.9189554,"Udor Japanese Style Pre-Cooked Noodles With Soup, Hot & Spicy"
8298,-5.608809,25.991314,Gummy Candy
8299,1.077894,35.058445,Lychee Gummy Candy
8300,1.0789148,35.10966,Peach Gummy Candy
8301,1.0860906,35.116657,"Kasugai, Strawberry Gummy Candy"
8303,34.359436,-26.655504,Sweet Cooking Rice Seasoning
8312,-9.800852,17.372263,Cantonese Fried Rice Seasoning Mix
8313,31.603548,-0.19042948,"Szechwan Hot & Spicy Quick & Easy Seasoning Mix, Szechwan Hot & Spicy"
8314,1.4590113,-23.32394,Chinese Stir-Fry Quick & Easy Seasoning Mix
8317,24.34656,0.9808807,Szechwan Chili Sauce
8319,-8.296758,2.0540254,"Ginbis, Corn Puff Snack"
8320,-0.34392467,0.17210993,Chili Bits Kaki No Tane
8321,-20.726242,17.562828,"Psst..., Seaweed Wrapped Rice Cracker"
8322,25.754622,1.4950277,Chinese Quick Sauce
8326,7.025952,34.730206,Original Aloe Vera Drink
8327,7.025782,34.730072,Aloe Vera Drink
8328,-16.790686,20.98006,Tempura
8329,-10.531328,-20.73097,"Japanese Style Bread Crumbs, Rice Panko"
8330,3.5162294,-9.743438,Coconut Panko
8333,-24.594181,-44.916534,Bing Bing Cone Snack With Strawberry Filling
8334,-24.593248,-44.916817,Cone Snack With Chocolate Flavored Filling
8345,24.328865,29.357704,Coconut Milk
8346,-11.219565,27.609215,"Udon, Japanese Style Noodles With Soup Base, Chicken"
8347,15.680104,1.0761704,"Japanese Style Noodles With Soup Base, Shrimp"
8348,14.364098,2.475658,Japanese Style Noodles With Soup Base
8356,8.612412,-4.61806,Baked Fish Cakes
8359,-19.236813,17.298561,"Hapi, The Original Party Mixed Crackers"
8365,-3.206506,26.35398,Mini Marshmallows
8366,-7.7640467,-45.036903,Soft Cream Cheese
8367,-7.7640467,-45.036903,"Soft Cream Cheese, Pasteurized"
8368,-5.441017,-51.848595,"Sugar Free Instant Oatmeal, Maple 'N Brown Sugar"
8369,-10.27366,-62.685455,Raisin Bran Cereal
8370,-11.68344,-7.965286,"Magic Stars, Sweetened Oat Cereal, Marshmallows"
8373,-10.120547,-10.216525,Crunchy Oat Squares
8374,-10.820534,-10.566425,Crunchy Oat Squares With Cinnamon Cereal
8375,-18.491928,-3.6067238,"Cappuccino Drink Mix, French Vanilla"
8376,35.207157,-12.652119,Barbeque Sauce
8377,4.521914,-26.916477,Pasta Sauce
8380,-19.912151,30.248018,Greek Non-Fat Yogurt
8381,-19.94675,30.390142,Nonfat Greek Yogurt
8382,-19.760046,30.355833,Nonfat Greek Yogurt
8384,-19.924644,30.33602,Greek Yogurt
8386,-20.254652,29.776115,Non-Fat Greek Yogurt
8387,24.220766,-29.94936,American Pasteurized Prepared Cheese Product
8388,8.684953,26.59186,Diced Mangoes
8390,-20.849897,-41.633595,Swiss Cheese
8391,-11.542349,-44.519848,Moneterey Jack Cheese With Jalapeno Peppers
8400,17.180235,38.75271,"Drink, Citrus Punch"
8401,22.617031,-5.1968,Real Mayonnaise
8402,24.822523,-2.3424597,Light Mayonnaise
8403,-0.5265197,-18.801735,Chicken Grilling Spice
8404,-0.059137195,-21.73235,Steak Grilling Spice
8405,-11.434661,-13.930318,Brown Gravy Mix
8406,-11.35963,-13.796081,Chicken Gravy Mix
8407,-11.434773,-13.930524,Mushroom Gravy Mix
8408,0.8142941,-22.064074,Seasoning Mix
8409,-4.4053435,-20.406387,Taco Seasoning Mix
8414,4.998586,34.916046,Iced Tea
8415,23.767313,-14.609166,Pieces And Stems Mushrooms
8416,23.766876,-14.607729,Pieces And Stems Mushrooms
8417,23.76751,-14.6087885,Whole Mushrooms
8418,-18.05239,52.16894,Neapolitan Ice Cream
8419,-13.853373,-25.367935,Premium Ice Cream
8420,-18.262798,52.11234,Ice Cream
8421,16.804028,26.136986,Rainbow Sherbet
8422,-18.278051,52.096447,Ice Cream
8423,-18.219027,51.892273,Neapolitan Ice Cream
8424,13.475625,-26.911285,100% Whole Wheat Bread
8425,3.5631201,-21.96933,Ricotta Cheese
8427,-14.4471245,-39.846542,Mozzarella Cheese
8447,-33.169827,6.958502,"Super Green Tea, Tropical"
8448,-33.052917,6.8467045,"Super Green Tea, Lemon & Honey"
8449,18.179415,39.109207,"Super Herbal Tea, Peach & Orange"
8450,-33.441105,7.4448795,"Super Herbal Tea, Blueberry, Raspberry"
8452,-32.29384,5.9507008,"Super Black Tea, Vanilla"
8454,8.053935,-5.2498097,French Onion With Beef Stock Condensed Soup
8455,-32.22015,4.7835402,Black Tea
8456,13.515165,-65.72015,Waffles
8457,20.42289,-30.43566,Spread
8458,36.57906,24.554287,Syrup
8460,24.111504,55.20982,"Diet Soda, Cola"
8461,17.76768,48.496746,Soda
8462,16.805397,54.623913,Root Beer
8463,18.642414,57.156525,"Soda, Dr. Wow"
8464,14.735948,53.789005,"Soda, Grape"
8465,19.500599,56.40964,"Soda, Cola"
8466,16.805397,54.623913,"Caffine Free Soda, Root Beer"
8467,16.39043,48.9735,Orange Soda
8468,16.4736,52.79317,"Soda, Cream"
8469,12.555586,53.22221,"Soda, Wild Mountain Citrus"
8470,18.554327,56.594296,Soda
8471,14.736811,53.78874,Soda
8472,19.500599,56.40964,Cola
8473,16.805094,54.624054,"Soda, Root Beer"
8474,13.215484,53.26144,Caffeine Free Soda
8475,12.55569,53.22191,Soda
8476,16.68586,51.918007,"Soda, Black Cherry"
8477,25.23584,-9.946722,Sugar Free Syrup
8478,12.864872,-63.350956,"Pancakes, Buttermilk"
8479,-39.954685,24.393326,Coffee Creamer
8480,-40.281174,24.400705,Coffee Creamer
8481,-40.401516,24.502798,Coffee Creamer
8482,12.555298,53.2223,"Soda, Wild Mountain Citrus"
8483,17.593962,49.32509,"Soda, Lemon Lime"
8484,11.817288,53.44987,"Diet Soda, Wild Mountain Citrus"
8485,17.765917,48.496666,"Caffeine Free Soda, Lemon Lime"
8486,15.949324,55.16805,"Soda, Fruit Punch"
8487,16.221952,54.215054,"Soda, Peach"
8488,18.900993,57.243465,"Diet Soda, Dr. Wow"
8489,11.624614,53.507275,"Diet Soda, Wild Mountain Citrus"
8490,-5.745379,-10.180137,Yellow Rice Mix With Saffron
8492,5.9875736,-62.0385,Cornbread & Muffin Mix
8493,-4.503316,2.4671044,Snack Crackers
8497,19.272182,-2.5129876,Beef Stew
8498,-11.630383,-17.80423,Grill Style Beans
8499,43.61065,28.797419,Grill Style Beans
8500,43.61707,28.80488,Grill Style Firesides Beans
8501,43.60406,28.802448,Firesides Grill Style Beans
8502,6.0692368,-20.426144,Fire Roasted Diced Tomatoes With Garlic
8504,8.366136,15.509259,Pre-Baked Dinner Yeast Roll
8505,1.9536496,9.913953,Soft Margarine
8506,-3.1150157,25.165035,Mini Marshmallows
8507,-10.393748,-8.028842,"Multigrain Medley, Lightly Sweetened Multigrain Cereal"
8510,55.450935,-19.82443,Sliced Pepperoni
8513,-8.57393,30.284117,Fudge Covered Marshmallow Cookies
8514,4.0247025,-26.464815,Salsa Bowls
8515,32.826782,-15.99617,Restaurant Style Salsa Bowls
8517,35.642296,-1.6046007,Cooked Potato Chips
8520,7.9331775,47.11061,Potato Chips
8524,-28.660412,1.5010791,Pretzel Minitwists
8525,-21.022924,11.396706,Braided Pretzel
8526,-14.929713,-29.539526,Pretzels Nuggets
8527,-15.9084015,-28.052814,Thin Twists Pretzel
8530,-6.750618,-33.537746,Popcorn
8532,-13.875558,-16.923628,Tortilla Chips
8533,-10.807489,-26.11509,"Popcorn, Butter"
8534,-14.118155,-17.690842,"Potato Chips, Cheddar & Sour Cream"
8536,-2.5134926,-5.7385855,Baked Beans
8537,12.181707,-4.325791,Baked Beans
8538,50.99275,-12.411443,Natural Smoked Bratwurst
8539,26.677795,-14.794708,Natural Casing Cheddar Bratwurst
8540,50.30929,-12.014041,Wieners
8541,50.495613,-12.133056,Coarse Ground Wieners
8542,-16.6848,-25.286379,Battered Fish Fillets
8543,-7.815192,-5.9185896,Creamy Peanut Butter
